Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
7.154736814,4.25,32721.23706,1040762.832
7.272131535,4.01,43347.1708,1643086.278
6.973464022,3.18,26915.14573,886536.4284
5.128000604,2.4,40339.03535,576356.0319
4.365670693,3.12,39143.57004,1012545.492
5.573091597,2.4,46784.72521,1194594.988
5.820731843,2.41,46351.47061,1692308.59
7.025480822,5.06,48796.54452,1541746.291
7.069743706,3.32,31000.29904,426906.1829
8.017690842,6.19,32501.30031,842777.9925
7.976184127,5.45,42067.69394,1574526.977
6.34726217,3.12,61402.315,2033546.785
5.620779364,4.27,41723.23587,1488535.16
5.772280412,3.02,39229.57971,1191564.2
5.502792731,2.09,50842.60665,927677.4223
7.4326178,4.18,25101.34937,1489667.75
5.335454984,2.11,44644.24779,930493.3313
7.348255327,5.31,61073.2803,1789999.444
9.269452625,4.32,49960.97724,1708631.365
7.731538743,6.21,27379.90017,1446597.122
6.952632517,2.26,33434.09618,1204214.03
6.169854621,4.3,29505.84117,1088834.29
5.662264374,4.25,17981.45047,699222.8361
6.92389186,3.36,33946.93546,1205114.23
8.026935026,3.34,41848.37111,1761960.569
6.666403436,3.17,37593.86249,1286477.396
6.311452472,3.41,33388.08215,816058.2238
6.714489334,3.05,26703.92133,874755.2933
6.91893027,3.24,34134.02099,1054606.985
6.92370542,4.47,61361.73048,1714266.274
7.346886988,4.03,41856.71867,1601527.415
7.204504545,4.06,23853.4987,426100.4805
6.94059533,3.29,22289.73348,1454699.231
4.608842675,2.4,23611.05623,314167.8343
6.808607098,2.5,16803.47999,933609.2581
5.751756293,3.23,45836.01687,1353635.41
7.503816552,5.06,41190.74957,1587357.946
6.632118776,3.42,31566.96055,1457672.906
7.095461431,6.12,48882.49036,1265927.36
7.152198619,6.26,39407.69374,1562573.061
7.241312619,4.38,53804.91829,1376146.811
6.652983442,3.2,27911.73159,764799.883
7.0257819,3.39,35999.97553,1206986.885
4.891681432,2.2,23476.9736,649223.5061
6.73937946,4.14,43203.27106,2102244.497
7.366424943,4.24,33649.36857,1429951.804
6.621723068,2.1,32620.83746,832559.7976
7.051638798,5.42,32707.83443,1339303.657
5.961239759,4.25,36800.46042,579710.1098
4.147430722,4.14,54798.51145,995721.6274
6.479527311,2.05,17410.3896,745523.8383
8.059131686,6.33,18092.39859,1004471.661
10.02437537,3.06,27360.81222,1311432.388
5.464264782,3.24,26428.91317,1246936.946
6.559514913,4.01,29578.2212,1341449.572
7.399103497,4.02,29862.95877,1020336.883
6.69314942,4.28,44095.46156,1320897.013
6.801835856,4.37,37530.43139,1443470.037
8.051999209,3.4,33853.9196,884015.2271
9.387912581,6.2,35724.01849,1355556.954
5.071111867,4.16,35359.84847,841392.493
5.66960027,2.42,30461.70341,619664.2512
7.314935945,6,26257.11685,1446982.761
6.151475525,4.17,17771.3799,1575680.037
7.964413567,5.28,44079.38816,1351639.839
8.065919755,4.38,34535.99071,1543801.655
6.820051097,4.43,23500.00687,1101239.492
7.47386643,3.2,36043.91711,1034180.949
7.373787156,5.06,29735.35798,1139360.434
7.380271214,6.1,25504.96032,1116351.753
6.453815823,3.15,44210.15524,1526013.33
6.487273843,2.34,22295.72191,1020098.041
8.025891006,6.11,40053.8781,1617072.277
7.529148738,5.22,42187.81234,1567482.268
5.310761266,4.05,43119.69703,1134273.425
7.808808095,4.06,40262.82796,1434803.061
8.781110948,5.45,44339.96289,1234837.206
6.518794324,2.13,45329.50884,863386.1738
6.036458018,2.31,50162.61135,1246410.341
6.001574335,2.45,40217.33358,932979.3606
7.884560515,4.3,35015.07815,1468030.408
7.834867501,4.3,44011.41991,1087802.888
8.728825463,5.36,27854.68792,1260484.462
5.713653888,3.04,33025.44312,1021122.052
4.334884494,2.39,42634.95086,1375467.271
4.802796916,2.03,45777.55156,1224792.357
7.121938799,3.25,46069.97691,1376898.058
9.349175609,6.5,25763.64325,1642164.216
6.4694657,4.43,36308.24471,1210573.855
5.401579141,4.13,39730.15754,1246595.16
6.862250095,3.22,45458.31172,812059.0591
6.54354236,3.16,37688.39048,1054856.033
5.965859467,4.27,36759.65255,1384432.153
4.779414719,3.2,49947.48099,1133126.484
7.841884408,5.07,56626.45629,1470476.987
6.613982587,3.07,41204.71039,1326837.456
8.30426675,4.4,39238.48488,1441956.202
6.563428008,4.07,33296.59384,1278204.782
6.995307465,2.03,34169.93467,803919.8065
6.43330846,4.45,43393.29754,1880127.062
7.656969157,3.05,26782.55627,1261715.462
10.1449879,3.14,20145.88651,1810158.487
7.415805962,3.48,36570.18205,1527492.344
6.056316024,3.25,39738.27109,1133084.324
6.365205749,2.07,47151.72226,1491145.24
5.229619481,3.22,28294.09415,853142.8085
7.688318694,6.22,18991.77717,973688.7555
7.494639257,6.21,60886.85261,2105991.792
4.490071755,4.25,47225.66765,948366.9679
7.503210113,4.34,55833.58223,1641473.662
7.804221689,6.14,41079.48627,999369.7984
6.30458615,4.35,28126.82564,983180.3746
5.748082223,4.09,33741.7412,1439892.632
5.657957746,2.17,19146.68419,812512.2413
7.31081825,3.16,33307.05501,1304511.899
6.873508167,2.14,48601.33237,1246270.01
6.858259096,4.02,26740.95457,1277112.117
8.177654293,3.03,45686.08273,1734814.16
7.836796128,6.11,18901.41543,869924.0584
6.83609345,2.2,20444.78627,961727.4684
6.905806012,4.37,19332.41978,1267150.837
6.570454841,4.27,59258.48602,1820189.533
6.657811047,4.02,29409.21187,716344.6279
7.023402557,5.31,28894.49794,1204400.616
7.661429433,3.21,42768.37336,1560805.071
8.318208245,4.36,18859.2903,1644242.024
9.382365597,4.14,40728.77666,1586312.158
6.144058873,2.11,42955.90836,1073254.144
4.97716915,4.29,58040.67422,1090888.963
7.161329308,5.38,42090.9482,1568181.614
7.020757423,4.06,40776.07911,927978.9092
8.590280907,6.22,26252.12933,985006.9862
7.391576554,3.26,43800.05086,1636414.892
5.754071063,2.43,50931.75153,1542488.695
7.641761915,4.38,29113.40873,806255.8756
6.888194935,2.2,41479.08232,1101341.194
8.391016041,6.3,40936.98964,1787324.506
6.942240488,2.01,37402.08393,1235593.277
6.733598516,2.27,19935.30267,1033626.411
7.378111938,3.02,38039.25299,1335848.332
7.151434764,6.12,27530.56599,943469.808
6.075156455,4.48,38512.4832,1382998.251
7.028824446,4.29,29491.63527,859208.7212
7.120266466,4,34492.79331,1234629.595
6.948152214,3.15,38198.79736,1248845.209
6.686444473,4.17,31903.37547,1108912.515
6.909326582,2.27,36591.52345,1466411.79
6.083343255,3.43,55042.91443,1454035.008
4.29822055,3.3,43601.7107,1457230.646
6.108966827,2,35347.133,837540.1697
7.861659356,5.34,28389.5975,694472.1081
8.700428328,4.28,43890.03872,2139725.54
7.288337749,4.38,49321.05718,1285312.244
6.152203519,4.18,35833.39308,975005.7737
7.636755304,3.21,51383.02413,1661435.48
7.09989855,5.45,37600.68728,557228.7842
5.604893614,3.37,21688.8083,871325.2613
6.349965618,2.31,22743.50723,1246485.184
6.163614759,2.01,50241.0408,1491153.03
7.736523111,6.28,45842.39381,1532682.048
6.077955688,2.07,21518.52517,646248.1834
7.91438674,4,32505.91637,1397943.513
8.76342664,3.42,42246.01753,1153321.604
7.239251808,3.37,33178.3664,1135030.683
6.014719301,2.07,52554.41103,1312466.974
7.808975224,4.26,44913.2108,1224001.871
6.097469333,3.37,46553.97583,1394637.65
7.667315975,6.49,24272.72411,1218125.212
4.027930716,3.13,17964.4699,266298.8811
6.430482045,4.04,49167.47598,1052567.699
7.713449134,5.03,24298.96807,1460450.981
5.898447428,3.41,39792.55162,1205377.911
6.486821315,2.24,20042.99352,1110394.025
7.316551474,4.44,34008.88188,1218566.262
7.328273933,4.34,53670.66263,862865.8153
4.960131756,4.27,33884.18379,705100.5116
5.765715832,2.44,43419.88705,1112194.752
7.656990079,3.08,27307.96558,1049981.352
5.726046839,4.24,45608.50108,1650269.18
6.978127664,4.15,27168.84219,699787.319
7.014834535,4.12,32729.59673,779106.0225
7.85838329,3.41,44352.88381,1748474.694
7.26151038,4.11,53109.81138,1550036.519
5.737675859,3.35,29403.51206,581134.9649
8.374680413,5.04,37368.20507,1537765.661
6.787658333,3.37,30350.78086,975054.5664
6.947967184,4.07,28727.0782,990725.6518
7.789669785,3.04,22578.30787,1092843.3
7.40908816,3.02,36706.21104,1217309.129
6.33247305,3.13,30040.12652,1622261.672
8.383208106,4.23,21350.91704,1288490.268
6.942531097,3.01,50292.66772,1697281.494
8.209029368,6.39,18699.18704,1242316.991
6.606163705,2.46,39915.65678,1969194.124
6.500233929,4,34098.3748,1418723.657
6.59578957,4.18,33249.1129,744450.2293
6.627467481,3.42,24589.41038,736817.3769
8.402822286,5.04,46694.14247,1820595.367
6.191056965,3.26,26598.06445,799191.0381
7.427891612,4.35,44957.01792,1296240.112
6.499062263,2.31,33995.11263,1341722.836
7.640863277,5.35,34818.2095,771002.0763
7.248681841,6.37,33621.46062,1243748.119
7.081332748,4.48,37969.65867,1138036.595
7.113702144,3.14,40183.03473,1020145.973
6.579368087,3.4,40449.96173,1507035.874
6.063734592,4.25,23852.69496,569876.7749
7.054529483,3.27,23116.79338,867311.0637
6.317806798,4.07,44194.65852,1325354.508
7.424093156,5.07,34445.8909,1710966.036
6.362455875,4.34,40784.38132,757469.0222
9.500832821,3.37,36248.75863,1450786.775
6.063472848,2.29,26765.18425,1004340.036
8.882339499,3.43,57322.841,1957984.944
7.579642063,6.34,32688.7829,1262187.042
5.73495711,2.4,32748.7865,718187.0166
7.694546767,4.5,35593.55018,1271518.964
6.561406388,2.37,20782.08982,1333995.852
7.238945132,4.46,43570.83166,1424389.483
5.785742624,3.18,25909.19733,1078577.267
8.653682943,4.11,53450.07286,1536899.083
6.996383045,4.08,40558.23902,1165875.306
8.883171964,6.2,18597.58899,1165877.669
6.403764217,4.29,38555.18185,1099917.434
9.266826985,4.29,26841.43399,1244630.998
6.90887064,3.4,28002.64709,873509.1895
6.861010129,4.21,39311.14754,1270928.034
7.047338263,6.28,35182.00509,997618.6798
6.857199036,2.22,44786.52968,913978.5734
6.903349155,3.48,35084.59224,856207.6028
6.352985108,3.3,40737.41719,1729392.204
8.039884116,5.24,59442.37559,1518787.761
5.661512496,4.19,35188.77285,752168.0689
7.781972592,3.13,39902.45965,1550931.068
6.9961141,4.43,56400.27739,1327806.729
6.203728816,2.05,25620.91569,1399906.45
6.851841828,3.27,31309.43894,1235591.828
8.699555304,3.08,68311.69582,1626676.49
6.236221561,2.12,42188.36249,1099959.639
8.073189358,3.28,36910.30353,1289190.763
5.891707893,3.36,53615.34994,1441312.168
4.878600638,4.28,44261.86804,829128.6568
6.702642874,4.47,42574.65598,1443228.288
7.728757647,5.4,36472.17905,616056.96
5.615992213,4.17,42051.29546,809057.4586
6.800001261,4.1,35935.49687,1383938.367
6.029291539,2.43,44807.98836,1514555.082
6.700456133,3.21,55430.31157,1214689.184
7.368314072,5.14,34767.78842,1672445.348
8.916065688,6.44,38437.36258,1496776.83
6.756785869,3.11,32319.5475,1408427.758
7.120828,6.49,42332.30062,1447492.964
7.44884654,3.13,41651.64848,1301486.686
7.272833458,6.19,38936.0429,1472809.487
8.353541655,6.11,44877.43863,975384.1814
7.834605896,3.26,15441.82724,1088699.399
5.900321138,3.17,44985.26192,1527676.374
7.915126173,6.01,46608.27189,1078534.553
6.011897278,2.36,22201.1255,1054249.207
5.29682702,3.04,41818.59399,1214262.699
7.768766156,4.4,17551.70639,920951.5683
6.497472775,4.18,36790.91474,1132983.955
6.683281712,4.25,21776.72769,1731564.379
6.230312382,2.47,40077.74753,1236633.087
6.705944616,2.24,41612.16759,1473680.604
8.500659314,3.44,37129.97368,1852584.523
6.465831691,4.38,29382.08979,1254938.142
7.25829112,5.08,33609.24595,1638661.432
6.825332885,2.39,37882.63334,1367130.348
5.733121472,4.48,32966.1968,1327961.098
6.850891932,2,41981.02093,1332042.912
7.411213425,3.16,22190.12926,893215.2366
6.668790917,2.19,15994.12967,832691.1781
6.346072053,4.09,43645.38548,885249.1825
6.73812855,3.15,13801.92076,715460.4683
8.621547919,3,35253.99541,1509962.022
7.88847287,3.23,46559.98377,1942640.265
6.420078343,4.48,41933.848,1175289.161
7.546758004,4.44,43552.35859,1675523.367
6.925359976,3.31,36332.25465,886321.0236
5.662718229,3.26,29559.22607,497368.0368
8.217406932,3.12,23819.28222,542596.9895
7.369607416,5.4,26947.1525,1422004.011
7.771788544,5.11,35630.89129,1491290.049
8.165833176,5.23,26956.9224,1279279.8
7.832812175,4.29,32415.89703,1838984.44
5.406339146,3.25,27412.79641,807916.3134
7.749843449,3.5,27112.99614,1076602.188
4.472098219,4.46,38628.41341,1232872.356
5.891687754,3.06,38294.55889,1038153.949
6.183847169,4.22,31461.73366,1140209.078
6.832161238,4.42,42607.23457,1305101.774
7.813691103,3.21,29301.47935,1044017.432
7.645776799,4.05,24196.14147,906543.7654
8.161782463,6.39,38929.92619,1200888.773
6.802429649,3.25,23214.70296,1412619.71
6.840388781,2.5,27479.08132,1109260.854
7.684206048,6.5,32789.06251,1347202.578
6.977569052,4.47,46052.47816,1796531.903
7.296984059,4.04,30496.29345,960904.9954
8.067645702,3.02,30689.3026,1255736.409
5.954193531,2.45,32270.8275,935061.3093
5.548363334,2.36,23399.85224,1116680.146
8.133114034,4.08,29941.39892,1519415.353
7.579983232,3.41,55761.36733,1788786.456
8.050009204,5.16,23728.2407,1144319.076
8.329114583,5.41,41007.66,1148508.025
7.384769882,6.2,37712.83942,1029273.279
6.86396657,2.47,58168.62144,1543966.426
7.176793304,4.42,18268.47755,1029951.81
8.022491297,4.18,31956.5242,1286974.697
7.628907368,3.06,34500.5783,1169736.791
6.855512563,4.06,40736.73807,1268421.104
8.732593882,5.23,29802.71071,987973.8928
6.818515419,4.09,32898.29808,1128895.125
5.605024326,2.09,59346.89131,1770681.132
6.946762926,2.1,13008.4873,568842.5356
7.035001292,3.05,34625.34664,821598.9852
5.95444541,2.24,23746.00113,931733.3639
5.849840776,4.35,44766.76114,1218635.851
7.384105886,3.39,21021.01916,1626659.96
5.233763008,3,32806.85495,1298476.895
5.243971276,4.5,28616.05068,752357.2824
6.998924641,3.4,32447.39919,1696339.544
5.397883695,2.37,28113.78539,1578146.34
4.904768369,3.38,35437.88701,731715.2643
6.868260849,4.16,11915.2811,1009854.705
7.322530062,5.49,20957.76529,1111655.906
5.61378846,3.12,49784.7157,1626125.166
7.152986855,5.38,40552.0869,999970.6794
8.029918808,3.43,36428.04221,1295967.387
6.79701992,3.27,42961.5096,1545864.166
7.203430374,3.4,34958.43039,1360910.728
6.644853064,4.33,26041.48762,1644923.078
5.903753582,3.17,43359.02128,1435769.769
6.71659011,3.22,30965.57789,1528987.325
6.377735419,4.11,28938.79513,1373106.567
7.343520602,4.04,29180.09763,756216.5758
6.148675305,3.24,41368.95474,1413105.495
9.515694091,4.14,40456.01336,1440317.763
7.326975754,4.19,35365.9456,1212276.357
6.912336388,4.39,35742.17833,1356539.507
6.940807628,2.14,25279.9914,1056225.686
7.817119619,4.5,41798.66542,1384787.457
6.084322475,3.5,35673.18146,1194440.286
6.020985036,2.29,27362.18991,858159.6196
8.951042093,5.43,45173.02171,1471031.421
7.053114136,5.43,51126.89179,1626592.991
6.804736199,3.4,28731.74977,781524.1764
6.144249343,3,51546.47134,1329521.139
6.995603466,3.34,45279.16397,1210826.773
6.980574624,3.13,37680.55591,1259163.065
7.765121473,6.45,24912.22707,1497377.181
5.520750512,3.34,37979.30936,1159699.966
8.65995966,3.18,31555.74311,1556256.437
7.307411976,4.39,37717.60297,932616.0682
7.995086628,6.27,34410.19144,1842065.953
6.075580589,4.3,36966.47466,1414294.898
7.84230638,4.26,35628.82539,1285019.137
6.469125115,2.48,24436.95311,867044.9596
8.117273777,4.41,10841.33307,1077059.156
6.00565649,3.16,40092.33616,1088634.962
6.349176252,3.1,39692.76316,494609.0334
7.189525628,3.02,36853.69458,767214.7961
9.100083063,6.32,21261.14922,1658571.864
5.960565275,4.43,27965.20349,1308508.119
7.651813065,3.36,35197.38496,1217021.519
6.22945854,4.37,38519.04251,940229.2343
7.738073358,5.42,39651.74995,1208458.246
8.726352815,3.23,57409.90796,2082236.244
5.283166552,4.34,37410.38944,1081497.277
6.178423367,4.43,28742.01216,813726.1138
6.853868332,3.44,37736.7699,1016301.443
7.750122956,5.39,52969.6334,1782803.869
7.662941512,4.26,48669.64974,1095035.106
9.287086198,6.39,49495.06496,2187326.443
5.779484516,2.19,30239.93076,1366668.185
7.565420674,5.46,50668.14136,1727592.637
7.478086208,5.08,23886.56045,815190.6526
7.813056781,3.13,32949.54996,1383508.062
7.013863953,3.47,33986.47931,1122563.819
7.575973595,6.37,31800.30225,1059113.721
7.60891966,4.37,33871.83313,1480441.534
6.364705293,3.45,30221.32737,1016871.415
5.762404548,3.37,30184.88001,682632.8049
6.221737238,4.49,17476.83196,685775.598
7.141282277,3.4,43682.09423,939139.0293
5.536174784,3.24,45684.34153,1730103.133
5.45592987,4.46,48474.50695,1296432.785
6.880101498,3.36,46292.38464,1825071.452
7.32736317,5.09,32428.4775,1126085.139
6.864529714,4.36,32508.46387,729989.3499
6.086302486,4.21,45565.90056,1183272.511
5.939219179,3.35,27891.00073,1128842.209
6.539010241,4.21,23416.65945,1009831.135
7.197195138,3.11,22276.37307,1005392.419
7.968244375,4.15,20383.57434,983534.15
8.610216671,4.13,45786.86126,1626893.547
7.143696232,3.31,47367.07226,1379671.075
8.231669131,3.16,33350.12127,1299327.433
6.688390329,4.44,39730.68309,1162191.791
4.958376817,2.4,31514.42432,1056562.595
7.50948472,6.36,37171.01136,1295099.437
8.69693706,4.22,32713.0995,817938.7774
6.200118123,2.4,22681.92948,1053966.425
7.31174419,5.33,33488.90642,1427890.046
7.356240218,6.05,40083.80157,1226440.247
5.421475759,2.45,16143.66497,975921.8634
7.640185777,3.02,53100.27867,1664147.639
4.384628713,2.36,46231.02645,1517922.272
7.807634187,3.15,25627.54628,1132662.215
7.788579727,5.04,49375.92529,1447671.675
7.160787976,3.5,24441.96637,1220591.006
9.536238616,6.49,35762.87062,1186662.514
7.542075813,5.35,41562.41094,1244789.022
7.18934811,4.48,26897.13476,966576.0202
7.573887966,6.45,43719.47956,1707494.922
7.558137483,3.29,25494.7403,729641.7409
5.909451928,2.27,19414.33715,1235144.096
6.322571379,3.06,31202.09973,1278618.62
6.617986874,2.5,48531.79491,1084011.704
8.154691723,5.01,46415.35873,1786085.751
6.538802467,3.26,38748.5042,1096938.428
7.15536834,4.21,40034.41955,1606602.684
7.460396068,3.19,35683.6725,1346969.103
7.552481939,6.29,49215.66342,852703.2637
5.943870379,4.18,20453.29519,1084763.03
8.5967749,4.17,41311.06762,1133814.078
6.375873463,3.18,7234.963521,395523.2461
8.696622255,5.04,18116.61818,827268.2274
9.229063553,6.38,56617.14328,2119176.262
7.8797343,6.44,46245.41557,1629573.886
7.762162585,6.39,40939.76707,1082370.171
7.955934585,5.05,26534.6979,642809.9667
7.05110773,5.17,35040.3312,1036277.062
7.456779004,5.17,37068.48676,1921028.57
7.074434337,4.41,32060.70901,1076032.554
7.960443989,4.48,36325.67877,892039.4035
6.637464725,4.41,34195.57506,992566.6233
7.420099548,3.42,37410.66993,1562887.225
7.831932215,3.3,45327.57551,1567859.073
7.717421883,6.28,45712.25194,1593331.709
7.118791272,5.19,30878.99927,1079408.595
7.840905844,3.23,58221.97699,2001910.216
7.298367388,4.14,52072.35676,1686562.169
7.035695848,4.21,34721.16281,779962.101
5.575276373,4.18,36075.80579,685355.4168
6.514580265,3.4,28653.59471,634218.4408
6.46380818,2.24,30735.59554,1153680.146
7.700189562,4.02,33003.25985,1235226.478
8.244523476,4.16,38988.12797,1423125.541
6.904156351,4.34,31948.93659,1550181.075
5.26630679,3.22,25707.07658,1740719.107
5.622522052,4.29,41764.6632,1685967.648
8.172730703,6.41,45234.81835,858088.7188
7.61696684,5.28,48614.33245,1785374.292
6.237990623,3.44,46610.61533,1113782.468
6.000769327,4.49,40861.61542,1182887.997
5.734420556,4,32253.01802,1151128.915
6.929552575,2.17,39660.6713,1420070.02
6.800894663,2.3,43458.00177,1047280.112
6.69072862,2.24,35056.75102,860804.446
5.979165221,2.34,26672.07778,1314635.69
6.335303102,3.39,20257.79036,518831.4706
7.852759688,5.49,46462.31348,1510883.777
7.326665554,6.14,44128.20096,988123.7553
7.574102606,4.22,49674.4334,1490904.563
6.137954507,2.31,47477.00521,1306349.992
7.198715695,6.15,34238.4927,1628490.793
6.657964505,2.23,23999.07857,547918.3264
6.734006879,3.29,30418.68189,946821.3369
8.812317269,5.48,25841.52941,1074369.777
8.408889012,5.17,31846.25336,1468752.657
6.84729811,4.13,27850.8229,1094879.773
5.374961622,2.45,19745.49279,754960.5528
6.828231898,4.15,43015.09274,1578760.808
7.014097561,3.01,34751.73695,1433006.645
6.294627287,4.09,34922.25372,1794014.298
7.415320234,3.49,31936.44235,1373022.244
6.243116027,2.07,38852.68046,961311.7292
8.672263971,3.01,20631.29781,1398466.628
8.680824685,3.01,33189.80031,1676172.305
8.708239446,3.46,40985.4772,899466.5749
5.055857861,4.16,46066.86885,1658695.141
7.501275078,6.03,29371.03371,785460.6977
6.382668351,2.08,25431.39781,895441.0221
6.945353088,2.31,15007.77286,1442674.185
6.780071588,2.43,30644.23589,1324022.025
6.854174621,3.46,44423.49869,671671.7145
5.959272268,4.23,43998.06351,1065953.376
5.805193228,4.47,40974.15205,1124800.012
6.38247203,4.43,36947.25904,697840.5675
8.071888739,5.12,46257.12379,1646565.054
6.678787573,3.38,37340.98294,1416648.297
7.443394888,5.21,25022.09883,1072891.083
6.777042814,3.16,57931.67323,1217320.703
7.31212466,4.03,38525.2392,1096173.168
5.28857279,4.42,42304.31774,1216307.146
7.50967935,5.39,41724.90928,1621035.903
7.206542561,3.37,44316.38482,1445804.832
6.015787795,2.38,35220.86194,1417957.983
7.304254283,6.27,23033.54833,677277.5966
7.999047643,3.04,20152.16961,1410814.985
7.416307152,3.15,28675.19043,1520371.008
6.732811828,3.28,37838.86633,1086716.796
7.842874893,4.01,34823.60503,1647216.594
6.412197842,4.39,23867.32598,1203623.841
8.502343255,3.37,45348.55875,1715743.409
7.089831772,6.3,34211.29696,1267714.149
5.457145849,3.5,42841.74162,1564563.568
5.193259488,3.32,37683.74582,628870.3456
5.662139684,4.45,37517.88304,1534156.311
5.289327283,3.31,42938.16233,1041896.851
7.604092129,6.21,30394.88704,950121.5621
6.633598721,3.38,34718.07293,1377275.179
7.885507353,4.38,29594.08986,777733.6134
6.110107841,4.04,41513.39942,702321.7523
7.272294414,6.02,20255.9803,846052.9112
7.716100333,6.12,30885.20321,1390870.095
6.204286865,2.49,60388.34425,1394900.985
7.158449467,4.17,45919.26116,1779858.274
6.196703573,3.26,49475.67121,1754866.395
4.711060431,3.03,45888.87423,1160397.822
8.076674531,4.29,19123.41954,808373.703
8.183183825,6.33,25442.39728,1277172.476
6.002304868,3.33,35658.69268,1026126.584
5.4917461,4.31,26482.16068,469016.2478
6.669531706,4.26,42461.31544,962551.0371
5.833799709,3.36,38799.43232,1385749.141
7.697665856,6.28,43108.01999,1605398.572
7.74434561,5.08,33597.49765,1196254.118
7.503768529,6.23,44099.74898,1879797.72
6.701059385,3.13,53962.05633,1271752.432
8.423978174,6,41831.04112,1876746.487
6.502540831,2.46,40935.06246,1109586.411
7.609021436,6.21,40204.52046,1560270.485
9.309901622,6.17,7360.295191,1572814.863
7.262950102,4.24,33637.95541,1465223.509
5.776343122,4.12,40311.27626,1049672.249
7.518204325,4.38,43982.18896,1231157.255
7.112024107,3.21,27648.72339,854812.258
7.002164062,5.48,32518.48449,1250494.74
7.38290195,5.35,38816.13582,962183.803
7.925387401,4.16,57646.3915,1864670.074
5.129120552,4.14,23889.15663,577104.8149
5.872524435,2.16,52070.89638,1016187.104
8.102095935,6.19,40591.32522,1492965.733
8.137474862,5.3,41859.0724,1811265.523
6.801887465,3.25,28604.94368,1083745.372
6.442741924,3.23,39170.30806,1292979.365
9.148798841,4.41,27063.08781,1155513.175
6.402843907,4.25,37179.35057,1294069.533
6.922618314,4.39,31514.44338,1159147.109
5.580979938,3.19,56984.14525,1469561.675
5.313801866,4.27,22850.03376,988746.4206
4.499119974,4.23,52875.06496,774491.6533
6.561220474,3.3,24612.98724,325195.9428
6.769325785,4.47,34050.12992,1477595.999
7.364007368,5.09,19108.53486,1483808.337
7.06046765,4.41,25377.56176,867444.7049
7.64012721,4.46,37345.91172,1420858.824
7.195635471,6.46,29002.0961,680982.7688
6.286579479,3.17,36325.78762,996996.3554
5.211933976,3.03,48633.82943,1439028.521
4.12527809,3.01,17454.45522,796910.7112
7.346789774,6.27,32367.44638,1166158.185
8.950179039,3.31,18214.31405,1055548.676
8.707379521,5.39,33184.55158,1642051.832
6.953770536,2.45,34109.24426,1734239.138
6.08347967,3.25,36323.69445,1193519.508
6.530857667,2.02,21671.51414,555755.6568
7.474352636,5.05,40272.36565,1244631.519
9.118588644,3.33,43144.71493,1768036.334
5.922408509,3.1,36352.35133,1047452.508
6.457792318,3.5,21770.67356,1038330.039
6.053240408,2.16,31033.02311,895600.4237
7.517091389,6.11,27610.38763,1352018.254
8.092215309,3.11,17861.31731,1128045.105
8.050487087,4.3,45696.87473,1268570.809
7.508271585,3.42,27619.16309,1061517.709
7.608873041,3.15,36654.46346,1724733.025
7.145904972,5.46,46165.70063,1660975.171
8.069702211,3.09,39091.21823,1797621.22
6.103863335,4.15,27442.09616,879511.1964
7.282044029,3.13,41461.94693,1565151.545
4.923681152,4.23,45055.2401,1199128.404
5.080215169,4.47,39575.38909,651787.9705
6.476941994,2.45,33078.14996,586381.5473
5.567048468,3.45,44541.64605,1151741.155
8.013745403,3.04,41529.6954,1279051.669
5.66365786,2.15,31196.47801,585531.2381
5.36880436,3.08,29973.09356,884227.2099
7.399066489,6.41,18683.53506,796666.1224
9.507527474,4.11,40634.94902,1624842.124
6.181664334,2.05,37252.72,1559997.151
5.548139816,3.2,38390.67149,615506.8011
7.997290565,6.45,49773.19509,1533492.797
5.893543734,3.14,31727.36438,1239940.042
6.002938215,2.35,42961.7642,1308465.24
4.565155298,4.04,49628.41471,1430813.413
7.43863334,5.43,31521.27571,943404.239
6.568365928,4.06,40581.75932,938420.7846
7.890367053,5.13,38981.04403,1206393.181
5.532091955,2.03,32642.03744,481391.6433
8.138369526,3.17,24865.98505,1144641.819
6.890146149,3.46,22637.48514,1028636.423
6.288611418,4.38,29674.03236,856931.5284
6.970127179,4.28,40808.98878,1742566.006
7.484608383,5.36,28385.50253,1617114.944
7.877533794,3.06,32715.66074,1364029.168
6.807937554,3.13,31832.99262,1702526.056
7.736606019,6.1,37014.02104,1375105.346
7.883840411,5.23,21149.00725,1174779.158
7.609499361,5.01,28553.81548,1126778.414
7.425795788,6.14,29066.21781,1095727.673
7.812724696,6.36,45709.11709,680418.724
7.951156537,5.46,33650.09384,1506798.755
6.612830339,2.22,41190.54637,1185935.641
7.345307871,5.31,40946.07085,2024121.461
9.002044879,6.1,25978.89523,1562842.638
8.310986463,4.13,54346.75234,1851065.497
6.701869131,3.03,18277.60136,287307.5837
5.773618814,4.49,21768.32105,968280.5181
7.871996503,5.29,17668.95198,880084.7004
7.066254236,6.2,24222.47091,1685368.164
5.519717438,2.39,33579.9133,1169547.521
7.370992683,3.2,35447.92121,1613814.875
6.215335957,2.45,28288.33249,675919.6816
6.690874868,4.47,42647.86966,1688642.679
7.002685869,4.03,31675.26753,868435.275
4.666259583,2.47,38010.37274,823941.9221
6.813808755,2.06,20820.24137,601007.3512
6.169214911,3.47,32855.5057,1144901.266
6.464967336,4.43,40538.96124,1069827.807
4.321938664,2.32,51298.9504,944491.0396
7.224551566,3.14,14659.99426,790721.3678
